ZTFID,IAUID,RA,Dec,peakt,peakfilt,peakmag,type,redshift,double-peaked,A_V,filenames
ZTF21abrqrsz,SN2021vnw,103.895292,39.764931,59442.471555125565,r,17.88302883828567,SN Ib,0.017166,0.0,0.2527168460190296,['ZTF21abrqrsz_0']
ZTF21acdxhuv,SN2021zju,2.225908,23.816608,59493.59644337567,g,17.40192691385283,SN Ib,0.015,0.0,0.2954462721943855,['ZTF21acdxhuv_0']
ZTF22abxlfpl,SN2022abuj,197.1361026,30.7483095,59919.28116219271,g,18.44194112943557,SN Ic,0.02355,0.0,0.03471869379281998,['ZTF22abxlfpl_0']
ZTF22abztcly,SN2022aehk,15.316125,44.042289,59951.55315657122,g,17.627308244353046,SN Ic,0.016,0.0,0.25433221310377124,['ZTF22abztcly_0']
ZTF22aafrjnw,SN2022hnt,174.2489621,55.1639605,59699.29682472123,g,18.6399812310189,SN IIb,0.0192,1.0,0.047272506076842545,"['ZTF22aafrjnw_0', 'ZTF22aafrjnw_1']"
ZTF22aagzmcz,SN2022ibn,196.5607605,25.4614479,59699.40256821784,g,18.81219184471859,SN Ic,0.0242,0.0,0.04685466764494777,['ZTF22aagzmcz_0']
ZTF22aalfmec,SN2022lfa,328.59749574444,15.154319744444,59732.91182905475,g,19.63704206655733,SN Ic,0.027,0.0,0.3244019217789173,['ZTF22aalfmec_0']
ZTF22aaoolua,SN2022nmq,4.580375,19.395611,59756.40689995941,g,18.845072717080697,SN Ic,0.0180859994,0.0,0.15070995651185512,['ZTF22aaoolua_0']
ZTF22aasxgjp,SN2022oqm,227.28425,52.534794,59783.13834568244,g,16.595440787631087,SN Ic,0.0113,0.0,0.058821376599371436,"['ZTF22aasxgjp_0', 'ZTF22aasxgjp_1', 'ZTF22aasxgjp_2', 'ZTF22aasxgjp_3', 'ZTF22aasxgjp_4', 'ZTF22aasxgjp_5']"
ZTF22aatunnt,SN2022oxj,325.829228901,5.58084133698,59792.13815960409,g,18.986801376255244,SN Ib,0.04,0.0,0.37150604352355004,['ZTF22aatunnt_0']
ZTF22aaxtias,SN2022qdg,280.5821404,17.7068959,59803.71879731454,g,18.663540773356036,SN Ib/c,0.012,0.0,1.342944210767746,"['ZTF22aaxtias_0', 'ZTF22aaxtias_1']"
ZTF22aazqoey,SN2022rbo,102.6087354,43.0467054,59804.5258866876,r,18.27952061983992,SN Ib,0.018853,0.0,0.351200145483017,['ZTF22aazqoey_0']
ZTF22abllclb,SN2022wwd,55.666347622222,-6.3783917222222,59864.67933601381,g,18.373450856087658,SN Ic,0.021171,0.0,0.19458691254258156,['ZTF22abllclb_0']
ZTF23aaazffe,SN2023apl,231.114625,30.148531,59980.79980868027,g,18.642271571855385,SN Ic,0.04,0.0,0.06405093669891358,['ZTF23aaazffe_0']
ZTF23aaialcw,SN2023gwl,198.8414944,1.9275673,60080.23714691336,g,18.940516154489742,SN IIb,0.0346,1.0,0.08963579889386893,['ZTF23aaialcw_0']
ZTF23aajakys,SN2023hxp,256.570010532,38.3928536272,60083.333101558885,g,18.88025229940191,SN Ic,0.0328,0.0,0.139403310790658,['ZTF23aajakys_0']
ZTF23aajpxbm,SN2023ijh,5.1741061,25.2295499,60092.638417546186,r,18.19112140375552,SN Ic,0.0356,0.0,0.08904288671910764,['ZTF23aajpxbm_0']
ZTF23aapuknd,SN2023lya,262.2219331,58.3782278,60127.33215642258,g,17.2354215294678,SN Ibn,0.03,0.0,0.11766027212142945,['ZTF23aapuknd_0']
ZTF23aazjwtl,SN2023psq,268.580536,64.2256052,60194.48546674884,g,18.890365862883687,SN IIb,0.035,1.0,0.11815999448299408,['ZTF23aazjwtl_0']
ZTF23aazuzip,SN2023qnh,256.043072869,6.77279947109,60190.61213367928,g,18.784468691363,SN Ib,0.0339200012,0.0,0.28744105994701385,['ZTF23aazuzip_0']
ZTF23abbpswf,SN2023rti,295.8454006,41.9404076,60201.53299775736,g,17.825050659440457,SN Ib,0.017646,0.0,0.7536316260695458,['ZTF23abbpswf_0']
ZTF23abhyxpr,SN2023usf,124.347958,21.694611,60232.63966904433,g,17.14829196068953,SN Ib/c,0.012,0.0,0.12107812501490116,['ZTF23abhyxpr_0']
ZTF23abjrolk,SN2023uvg,144.315704261,23.5866698407,60233.31585648441,g,18.580125554441764,SN Ic,0.0251739994,0.0,0.10573627203702927,['ZTF23abjrolk_0']
ZTF23aaaprhz,SN2023wf,162.2400642,-4.7543559,59973.993485879895,r,18.101329357307332,SN IIb,0.026452,0.0,0.14848624281585218,['ZTF23aaaprhz_0']
ZTF24absznoi,SN2024abmk,176.319088209,48.6284037565,60647.64387336902,g,19.088402454978787,SN Ic,0.04095,0.0,0.06577261257916689,['ZTF24absznoi_0']
ZTF24abtnkbi,SN2024abtu,108.451120711,50.2575809094,60649.346249999944,g,17.680277657236918,SN Ic,0.017682,0.0,0.21134304031729698,['ZTF24abtnkbi_0']
ZTF24abzmhtv,SN2024afao,44.5059377,41.7139992,60683.35787568575,g,18.691380264855106,SN Ic,0.05,0.0,0.3301742509007454,['ZTF24abzmhtv_0']
ZTF24abzgggz,SN2024afbf,170.4473235,46.1284498,60675.269520670554,g,19.45777320905705,SN Ic,0.03,0.0,0.05416598562151194,['ZTF24abzgggz_0']
ZTF24aaymkrs,SN2024rbc,3.0893591,31.063391825,60537.30465493573,g,17.396462949372363,SN Ib,0.016,0.0,0.22249678522348404,['ZTF24aaymkrs_0']
ZTF24abpdzvm,SN2024zsw,20.793617,19.570172,60632.54234107594,g,19.196813783437747,SN IIb,0.032286,1.0,0.16143470145761968,['ZTF24abpdzvm_0']
ZTF24abqqven,SN2024zzy,150.7220016,8.4379423,60624.468309989985,r,17.89279525549915,SN Ib,0.030487,0.0,0.08095456063747407,['ZTF24abqqven_0']
ZTF25aadnogd,SN2025aot,151.80569539,2.9031169885,60723.43508530861,g,18.30700095598644,SN Ic,0.02183,0.0,0.0908036770299077,['ZTF25aadnogd_0']
