time,mag,magerr,band
59930.504768500105,22.273506765117233,1.3118867771540785,R
59933.43787040003,22.37668762012433,1.5955053344957975,g
59935.39493060019,22.723202308320477,1.5610258387766296,g
59935.43671299983,21.68230362718458,0.4850916704354723,R
59965.42011569999,18.41293691910796,0.0449029551603689,R
59968.39625000022,18.207760020749205,0.033515500798570394,R
59968.41545139998,18.52164319559036,0.03598375721328126,g
59972.3988194,18.201225145905454,0.04308740422751562,ZTF_i
59972.42311340012,18.704483119046966,0.04207519188361175,g
59972.46464119991,18.094814480855906,0.02420468351316845,R
59979.30787040014,19.00360972833674,0.14069909169189054,g
59979.376099499874,18.20125323346755,0.05651387598598919,ZTF_i
59979.413935199846,18.1362823632181,0.03432059376194606,R
59985.38019679999,18.586621081419096,0.06568591402557132,R
59985.41974540008,19.580912230659244,0.14278577815818325,g
59987.3802894,18.7894336634479,0.08134769388650567,ZTF_i
59994.37787039997,18.901299166587275,0.07822249773923004,ZTF_i
59996.33741899999,20.504823341696323,0.13911735069168604,g
60016.233425899874,19.72842467842185,0.08855273232585509,R
60020.226678200066,20.75183645875137,0.1731890469546664,g
60020.322800899856,19.892310510101517,0.0883383698238932,R
60031.25927079981,20.103333032796733,0.13090959070861027,R
60031.27493060008,20.477434152737423,0.21854994495378566,g
60032.2077314998,19.969564974650282,0.2791106743047218,ZTF_i
60036.256713000126,20.41986310838447,0.3251167061220282,R
60036.317615699954,20.291185863271554,0.3575734665419712,g
60043.29436339997,21.066311432984506,0.7513518846242507,g
60045.31576390006,20.949984705830765,0.21324392161531006,g
60046.183888900094,20.054857943403125,0.1856790921798391,ZTF_i
60050.212511599995,20.39868343343104,0.13848365741810426,R
60051.295080999844,20.25342467371985,0.21203589689442753,ZTF_i
60052.21326390002,21.262896803855202,0.25338008819703317,g
60052.290370400064,20.55278821631706,0.21241853221589327,R
60054.25914350012,20.654017457826065,0.2149063336023455,g
60055.159016199876,20.304279613402024,0.31484908428345726,ZTF_i
60056.17015049979,20.503972093532305,0.1468533394144537,R
60056.19126159977,21.056334248779763,0.2275631640778015,g
60058.16081020003,20.140799553704003,0.2047476571014188,ZTF_i
60058.170624999795,21.30561197692232,0.3315849103059516,g
60058.227511600126,21.259005407436966,0.38780734965486463,R
60060.18736110022,20.66745007950777,0.3572018390140941,R
60062.184375000186,20.318635995226444,0.21392626104133097,R
60062.232523099985,21.819959536073604,0.9443036341007874,g
60076.29418980004,20.669544574638987,0.24555015069495417,R
60078.25165509991,20.914049280858272,0.3029901103185437,R
60082.19125000015,20.976342084596226,0.29967844954164763,R
60084.19050930021,20.634365497560367,0.2062933666378788,R
60086.15765050007,21.091848016775888,0.4509960441671574,R
60086.205567100085,21.411998218070686,0.3900338335876169,g
60087.17819439992,20.822670179306293,0.2185008022297696,R
60097.18930559978,20.59810516330409,0.3283418232371149,R
60099.182534699794,21.3263655072453,1.5398179576760735,g
60101.20656249998,21.760243716314204,0.8659556418135916,g
