time,mag,magerr,band
58872.43938660016,21.431385349456434,0.4427472850969448,g
58875.503055599984,19.730825744961727,0.09560600244940866,R
58878.54347220017,19.21971516980031,0.09242658830860305,R
58883.54133100016,18.87082829036207,0.05108632225783226,R
58886.53876159992,18.77138472536687,0.04742045665681672,R
58894.334710599855,19.587260140518115,0.09929498742900486,g
58894.521620399784,18.839391913127358,0.050271123585306776,R
58898.43861109996,20.056201484740104,0.07716261827856183,g
58898.476458299905,19.14991631725828,0.04161073210605599,R
58901.41799770016,19.447440970907138,0.0607850905279356,R
58904.47704860009,19.55118860978842,0.0876554356462748,R
58908.35423609987,20.864130367340195,0.2350400084875073,g
58908.455555600114,19.68327182720674,0.07414389251511423,R
58911.416481500026,20.662140695721167,0.2533672905449745,g
58911.45452550007,19.823094221981975,0.12572892916885622,R
58914.402129599825,19.849527645874836,0.14043517619560927,R
58914.47594910022,21.545406267283557,1.0602319258249497,g
58936.31019680016,21.296592402323466,0.289826331735399,g
58937.39063660009,21.43021459023623,0.28476134281187343,g
58939.33400460007,21.016567548267986,0.5192039915323938,g
58941.44100689981,21.003876073996818,0.34423345733424404,g
58955.27739580022,20.719638047241162,0.2424159125291268,R
58955.2906944002,20.936969727635606,0.21880539979347804,R
58955.29114580015,21.09799540675058,0.2714369480827987,R
58955.31487269979,21.57906671185958,0.40792030521420103,g
58962.27576390002,20.731140551799847,0.19998676658744466,R
58962.33952549985,21.669487372301006,0.5479460727543841,g
58963.28652779991,21.55225903916772,0.28326822714031186,g
58963.28697919985,21.400460275962622,0.2473535204389474,g
58965.25258099986,22.183300801924034,0.5682980268410749,g
58965.30990740005,20.82590887117559,0.17972837685800677,R
58968.29525459977,22.51276268787649,1.0050143829768285,g
58971.21392360004,21.58481765691468,0.6224526090675162,R
58971.27231479995,22.181675541357883,1.3106264627011046,g
58976.25291670021,21.451703277132225,1.0902510180687106,R
58980.27200229978,20.99101667853872,0.18874284039398553,R
58985.2083101999,22.060298480607294,0.5127817286150356,g
58992.18946760008,22.602282896934003,0.8372994984186063,g
58992.231932899915,21.044542108435323,0.23392295489780743,R
58995.247777800076,21.34832595932304,0.33256446713212384,R
58998.24739579996,20.975849922296703,0.2630449897600159,R
59009.16950230021,21.42319997999994,0.6206289037770597,R
59012.22572920006,21.44572902384039,0.3330652096717593,R
59015.21638889983,21.667481384398542,0.42369370308741616,R
59018.203645799775,22.24452327639871,0.6604427161731997,g
59021.23718750011,21.386140985455974,0.39350242002403885,R
59024.19878470013,22.47540408585096,0.8353027714045748,g
59024.21930560004,22.611577247227117,1.0558482174393269,R
59027.18571759993,21.776199152931216,1.1553931555589498,R
59032.195208299905,21.45655758348842,1.0898224984641405,g
59032.21347220009,21.793434657789646,1.2860417389032335,R
59036.22856480023,20.455599280778543,0.46211343521086184,g
59038.19221059978,21.78395015738937,0.8039344505251865,R
59039.21136569977,21.467091937591398,0.5372756647794904,R
59043.23763890006,22.21872810839564,1.232815317421846,R
