time,mag,magerr,band
58616.170289400034,22.746298982631618,1.979450556400219,R
58616.171203699894,22.10817915478303,1.0319697431463943,R
58617.19962960016,22.061579812426285,1.0705854908389612,g
58619.233969899826,20.26748436095049,0.5954950540124999,g
58619.234895799775,20.791545162219865,0.9434658471224168,g
58622.17280089995,21.829613502858443,1.1826933402257638,g
58633.16568290023,22.147681870077093,0.7037242662544726,R
58633.166134300176,22.391650667980002,0.7854301428916302,R
58633.197511599865,23.010440797591862,1.4292046759321262,R
58633.26116900006,23.557053004326562,1.8181533477935108,g
58636.22163189994,23.490813166314567,1.8541098360945059,R
58636.22255790001,22.031766265071845,0.600291622463841,R
58637.19504630007,23.56730838653073,1.8210339669741078,R
58638.22495369986,22.758802216931137,0.8804636511439969,R
58640.23418979999,22.276287506441204,0.6672430858049244,R
58641.27833329979,22.598038572015092,0.8162743122757343,R
58642.20021989988,23.098909154303527,1.3988682422423717,g
58642.234247699846,22.017490865470805,0.5410326886040885,R
58642.23606480006,22.013053316010073,0.5014837404661469,R
58645.23609950021,19.51961262731655,0.10814224490257947,g
58648.1837847,19.544357337493857,0.12856212341774526,g
58648.192881899886,19.584857663202264,0.1307950453455458,R
58651.171979200095,19.4304516408043,0.15496074479513017,g
58651.248078700155,19.587277314080517,0.40932504345327114,R
58654.23922450002,19.24268189195741,0.10352189492231685,g
58657.19594909996,19.300353090581847,0.04634730149434286,g
58657.268900500145,19.86547154683788,0.1949107363965749,R
58660.221817099955,18.748850306177086,0.029695254372711578,R
58665.19527779985,20.6593024759894,0.13114981537947154,g
58668.193738400005,20.82704334417682,0.1527766426511598,g
58671.20256939996,19.932796331507987,0.22192654362447387,R
58674.200694399886,22.114368055130463,0.9236016870435262,g
58674.218877300154,19.567615437886964,0.1514562580547149,R
58677.17512729997,21.026814641170674,0.4377115833286402,g
58677.18292819988,22.805308393710636,1.996731241758346,g
58677.19488430023,20.240117543885546,0.1949330026374527,R
58678.26146990014,20.290537233413374,0.34147831552568825,g
58679.205613399856,20.047426786675352,0.16131029735227073,R
58680.17701390013,21.542179809810968,1.5776679941239835,g
58680.24053240009,20.082278189766956,0.27837229084527537,R
58680.241435199976,20.441752557494862,0.41208167969675547,R
58681.240601900034,20.13641675231859,0.35248602905249937,R
58682.24513889989,20.485205358838904,0.3631272294507265,R
58683.1733448999,21.739300682429764,0.685472293552921,g
58683.176111099776,21.64784812582533,0.559378918119795,g
58686.17326389998,21.789543516268097,0.5881240658765258,g
58686.179212999996,21.695112329744834,0.474571751903103,g
58688.19765050011,21.677495690352075,0.5248562208670493,g
58690.19842590019,22.49090028104309,1.1154566495044682,g
58716.15217590006,21.49737980082561,1.0215201530337745,g
58785.53428239981,22.007646608679025,1.2026857528648498,R
58785.539178200066,22.384835899301716,1.9774487844210433,R
58800.5338773001,22.453512993791193,1.97711817054817,R
58804.556550899986,21.326524743790223,1.1208920085368002,R
