time,mag,magerr,band
59800.498923600186,18.397654669834047,0.04559138356365087,R
59800.501319400035,18.400313126968406,0.04754611524915571,R
59801.4938542,18.29922640696192,0.037682220805894374,R
59801.49624999985,18.378486066468994,0.04385506263323696,R
59801.498645800166,18.38216726634144,0.046175347251890375,R
59801.50104170013,18.28038954253147,0.047345773973646546,R
59801.50343749998,18.366534752276234,0.06539618799031537,R
59802.494930599816,18.335443262461958,0.05010237713410541,R
59802.49736109981,18.34840550400559,0.05438866140010007,R
59802.49979169993,18.30613176406529,0.051006197310822815,R
59802.502222199924,18.3208979804139,0.05458367908431876,R
59803.49601850007,18.227998866365827,0.05760298556892574,R
59803.49844910018,18.234232864134846,0.055680709972681916,R
59803.50087960018,18.193067912078863,0.056032349085205144,R
59803.50331019983,18.20860631344491,0.06408716964866913,R
59803.50575229991,18.26759039512953,0.07607698810256529,R
59805.49718749989,18.32779677584473,0.04904383408109783,R
59805.49956020014,18.334722745672778,0.05083569410071366,R
59805.501921299845,18.202464698309885,0.04623008222792642,R
59805.5042940001,18.252629052108038,0.050871404083629085,R
59805.50666669989,18.22553546293817,0.05495262524557879,R
59806.49771990022,18.334251393902548,0.04580277371005396,R
59806.500115700066,18.33202169807819,0.0438556665027306,R
59806.502499999944,18.28778825909747,0.04579969020456042,R
59806.50490739988,18.29373591052056,0.05608672325575144,R
59806.5073032002,18.367974737570325,0.06568704804161442,R
59807.5014698999,18.382421859604193,0.04793934773201872,R
59807.503865700215,18.247834747178533,0.0486645697869033,R
59807.50627310015,18.335517243182217,0.052313502564517396,R
59807.50865740003,18.430757547076364,0.07033770117300152,R
59808.498425900005,18.303500882765974,0.042176276359667836,R
59808.50082179997,18.366550033650533,0.04391191399922491,R
59808.50321759982,18.41457650900313,0.05292288420027752,R
59808.505613400135,18.379688362084465,0.04922277872566163,R
59808.5080093001,18.333893960379825,0.05309687110922905,R
59809.49703700002,18.44157975552261,0.04286650320993085,R
59809.49943289999,18.402673942299735,0.03930083866426085,R
59809.50182869984,18.449333944362614,0.04579214195944306,R
59809.50422450015,18.4334424512862,0.050513669748147805,R
59809.50662040012,18.374803607878953,0.04901525907636562,R
59815.49306710018,18.853445879841406,0.045907097424754774,R
59815.495532399975,18.792881953545017,0.03968186460758003,R
59815.49800929986,18.785670982308655,0.043326914497784814,R
59815.50048610009,18.780924695591057,0.044895008552044695,R
59815.50296299998,18.84878754641861,0.04486146413187464,R
59816.49280089978,18.871026133021488,0.04383205776539596,R
59816.495243099984,18.86923724801641,0.043456493007415144,R
59816.49769680016,18.903282242427707,0.04480101694363471,R
59816.500150499865,18.837385130059104,0.04700746615323988,R
59816.50259259995,18.893840370773912,0.05130530655458593,R
59817.49092590017,18.89868959348096,0.04894375995919136,R
59817.493414400145,18.89248625250423,0.04609151265873988,R
59817.4959028,18.918783622053322,0.04564787919710017,R
59817.49839119986,18.93088974026825,0.04852635652399691,R
59817.50087960018,19.05270433235716,0.05568137070106893,R
59839.47746529989,21.32579051122427,0.4369552181071502,g
59839.49662039988,21.2237584287538,0.4011753462426313,g
59843.45549769979,20.14024064030091,0.12234158578003664,R
59843.46353009995,21.02430572053314,0.24595007367439772,g
59846.4699074002,19.886065921530694,0.10009319318855257,R
59846.490613400005,21.53473549826109,0.31970025817769687,g
59848.44949069992,21.49697172035701,0.3228805905917949,g
59848.4938194002,20.00151227915534,0.09752476384746428,R
59850.478159700055,21.097058435602936,0.21091932559939117,g
59850.504247699864,19.95168283123255,0.08817050667247257,R
59853.38324069977,20.015649797846535,0.11425393399667579,R
59853.462233799975,21.214312767106783,0.21194191135095913,g
59855.476956000086,21.11499246833933,0.1991064583730699,g
59855.49094909988,20.095348681363983,0.10447130963098188,R
59857.47607639991,21.332293649542954,0.2239255981750778,g
59857.48858800018,20.208515156590263,0.10710578876009018,R
59859.44547449984,21.678072741179253,0.7102466281252263,g
59859.49431709992,20.18125074185061,0.11577103987355339,R
59861.49486109987,20.107345261907398,0.4182188604951547,R
59862.478773099836,20.158134640605944,0.20308596171776824,R
59863.49444440007,20.063037095933257,0.15606345565956686,R
59866.47437500022,22.071252593385278,1.0030015002555925,g
59866.49134259997,20.071613800817097,0.18259099218802793,R
59872.34839119995,21.42427594343568,0.4341391564977522,g
59872.45481480006,20.39573671191032,0.1536736202511359,R
59874.444560199976,21.483564638603774,0.2617834226466982,g
59874.487094900105,20.38997140970682,0.14121672764393386,R
59878.44497689977,21.964951778452537,0.5700522642417899,g
59878.472673600074,20.653880417759062,0.20500549169653753,R
59880.4220718001,22.0010588837604,0.5436451974287312,g
59880.44935189979,20.502713911232696,0.17072660026476147,R
59881.42355319997,22.137984028927548,0.5631995260927808,g
59882.4291087999,21.084589572022484,0.40518221144337135,g
59882.47178239981,20.603694694417495,0.2463077721401997,R
59883.409317099955,20.473665773548817,0.141419394731189,R
59887.38336810004,22.01883739039508,1.0925714599848877,g
59887.4577314998,20.580346936416326,0.18397127467499055,R
59889.263425900135,20.550887138344972,0.5284483479680965,g
59889.374895799905,20.472782578248044,0.2366010162535167,R
59889.5073032002,20.810738981544613,0.3001246979120241,R
59897.46858800016,21.819841863967987,1.2850984415109643,g
59901.446909700055,20.99235068298335,0.2791223127143878,R
59902.42792819999,22.58300416226504,1.4842336897792348,g
59903.36280089989,22.711568295802326,1.4535715613072193,g
59903.42850690009,20.79865443045589,0.21823117236271886,R
59905.361296299845,20.37847974720654,0.20205002902332048,R
59906.3249189998,21.36399864156113,0.40749817771508856,R
59908.32785880007,20.83499681239567,0.28293360312729837,R
59909.341250000056,22.446100533814633,0.808084768338834,g
59910.36216440005,21.504137488316246,0.44867591403408286,R
59910.43922450021,22.27560042329077,0.6773971612113235,g
59914.412696800195,21.013216718625166,0.2705045629534488,R
59928.296157400124,20.978473125828483,0.3250853454777318,R
59932.34417819977,22.67423725209202,1.2851911620640983,R
59932.44839120004,22.219628649335718,0.6854498841661115,g
59933.27996530011,21.604326604825637,0.8807515439850493,R
59934.349699100014,21.348543002364,0.2371105901753373,R
59934.38978009997,21.783434328724802,0.6815479864858146,R
59936.38612269983,21.22420129813263,0.3232967517271052,R
59937.2920022998,21.90276284852902,0.792190892496924,R
59940.279872700106,21.84972488626475,0.6100346981974892,g
59940.32807870023,20.99992360060716,0.35950177279644285,R
