freq,spec
3776.7,0.6849647591550512
3792.5649122198897,0.9937023637825741
3808.4964687164615,0.9934796229980937
3824.494949444596,0.6847100286379576
3840.560635535191,0.6843324308814115
3856.693809300099,0.6253233238016741
3872.894754237091,0.35430840452590967
3889.1637550348355,0.3537747716996612
3905.5010975779037,0.26036985155718073
3921.90706895179,0.30143186661988636
3938.38195744796,0.3006862074949334
3954.9260525689147,0.4914483381641165
3971.5396450332773,0.5741343669417166
3988.223026780905,0.5729197263651619
4004.976490978014,0.5225546218539238
4021.800332022335,0.7574720708464991
4038.6948455482857,0.7557473517773202
4055.660328432164,0.6681170973147404
4072.6970787973682,0.5638879318781601
4089.8053960196316,0.5620232693985077
4106.9855807322865,0.43829565629217615
4124.237934831544,0.24886360543805738
4141.562761481806,0.24711281073404365
4158.960365120981,0.42260531071567087
4176.431051465844,0.25563728319671564
4193.975127517404,0.253582200277103
4211.5929015663,0.3351642789943911
4229.284683198216,0.30058799788382273
4247.050783299326,0.29814156929130464
4264.891514061754,0.29955543447755567
4282.807188989056,0.2936352954782508
4300.798122901737,0.2908889682205745
4318.864631942779,0.31385852320540675
4337.007033583194,0.4602287431807084
4355.2256466276085,0.28498835404650263
4373.520791219862,0.2818557351888569
4391.892788848629,0.30849024967253436
4410.341962353077,0.28862308988794916
4428.868635928534,0.20568969889814862
4447.473135132185,0.20240557779572016
4466.155786888795,0.25992271847255316
4484.9169194964525,0.23247647595591742
4503.756862632342,0.22886617155505404
4522.675947358528,0.2689854005327869
4541.674506127783,0.3255337426662864
4560.752872789427,0.45610628766573547
4579.911382595186,0.45145988408331134
4599.150372205097,0.5361776974334743
4618.470179693409,0.665900226505603
4637.871144554534,0.7901261597742028
4657.353607709012,0.7840330587994773
4676.917911509497,0.9403155103692402
4696.564399746774,0.9181856286406139
4716.2934176558065,0.8510564252173162
4736.105311921793,0.785201121934488
4756.000430686269,0.7788722374854823
4775.979123553215,0.6105687276287942
4796.041741595208,0.5305429512999192
4816.188637359589,0.4805364985860216
4836.420164874652,0.47528053433134637
4856.736679655874,0.46785092483580454
4877.1385387121545,0.48873692504168
4897.626100552097,0.5907408116887276
4918.199725190299,0.6023431942335349
4938.859774153689,0.5967227111889561
4959.606610487866,0.582672016845172
4980.440598763497,0.5738766720116901
5001.362105082707,0.6210839243074827
5022.371497085518,0.5485279711953169
5043.469143956316,0.48738685870930526
5064.655416430324,0.48250715652782833
5085.930686800133,0.3782879559445664
5107.2953289222305,0.28280794639631146
5128.749718223579,0.29538998189460397
5150.294231708209,0.2952594713895438
5171.929247963843,0.27993236976613656
5193.6551471685525,0.27623107080141457
5215.472311097434,0.28600762732329127
5237.381123129321,0.24683272906852785
5259.381968253518,0.28374195496836285
5281.475233076568,0.33768567188800436
5303.661305829045,0.4462060078621507
5325.940576372376,0.5428480489395165
5348.313436205696,0.5392634393325672
5370.780278472717,0.5775776183986727
5393.341497968649,0.6748334392572818
5415.997491147128,0.6559641569628507
5438.748656127187,0.7089590431001136
5461.595392700254,0.7276239427114517
5484.538102337171,0.8205954001485882
5507.577188195253,0.8608025029680573
5530.713055125373,1.0
5553.946109679073,0.9994696419950313
5577.276760115713,0.9970104180467236
5600.705416409638,0.9280352225104241
5624.232490257388,0.9261922033241972
5647.858395084933,0.9431291601702908
5671.58354605493,0.948483992277181
5695.408360074029,0.8978171839828893
5719.333255800192,0.8229780479222693
5743.3586536500525,0.7559482831196512
5767.4849758063,0.624657991158509
5791.712646225104,0.5695405577269784
5816.042090643562,0.5637123621521667
5840.473736587174,0.5480029523856437
5865.008013377368,0.5873122680952129
5889.645352139034,0.5745244398315436
5914.386185808102,0.6020415899772448
5939.230949139151,0.5623674058559871
5964.18007871305,0.6124523761161612
5989.2340129446275,0.6352685726327888
6014.393192090374,0.5564191000925257
6039.658058256185,0.5583946275991644
6065.02905540512,0.5199745587142741
6090.506629365213,0.5067626670146193
6116.0912278373,0.508471610173889
6141.7833004028935,0.5467358167036962
6167.583298532074,0.57531122797943
6193.491675591429,0.6093679279246658
6219.508886852021,0.5733904861739003
6245.635389497381,0.4936080737463401
6271.87164263155,0.41113149369681556
6298.218107287139,0.3786542259194957
6324.675246433439,0.39952670701484494
6351.243524984548,0.4370853769137653
6377.923409807548,0.4667304263744897
6404.715369730701,0.5401647297357002
6431.619875551698,0.6133324319276133
6458.637400045918,0.6449374897569713
6485.768417974752,0.6889169450667969
6513.013406093931,0.7773978463551376
6540.372843161912,0.805592525521347
6567.84720994829,0.797346230028313
6595.436989242244,0.8140539084749691
6623.1426658610235,0.7857123834733469
6650.964726658463,0.7708362179351522
6678.903660533543,0.7837606576046804
6706.959958438981,0.6990925086438486
6735.13411338985,0.6703234516900575
6763.426620472254,0.6519507642308098
6791.837976852019,0.6129352497205374
6820.368681783432,0.5969172113740326
6849.019236618018,0.5492522241205424
6877.790144813342,0.5255151509530415
6906.681911941863,0.49139809637023246
6935.695045699815,0.4226752479874196
6964.830055916129,0.4387763335513976
6994.08745456139,0.48109924010684896
7023.4677557568375,0.5032235706078985
7052.971475783397,0.4507435351498865
7082.599133090753,0.4689737757399768
7112.351248306458,0.5069901004680831
7142.228344245083,0.47764477019125007
7172.230945917403,0.46059940919635295
7202.359580539629,0.43782643337923965
7232.614777542657,0.4443657374448046
7262.997068581392,0.4174831207466626
7293.506987544074,0.4694966737443862
7324.145070561666,0.5180702076346956
7354.911856017276,0.5556581548023415
7385.807884555613,0.5487527250493365
7416.833699092495,0.5565792050398097
7447.989844824383,0.6260911509998199
7479.276869237963,0.6244473506414137
7510.695322119767,0.645374132714544
7542.245755565837,0.6665344547740135
7573.9287239914165,0.6023912077579245
7605.7447841407065,0.28232129221770424
7637.694495096641,0.145377273547554
7669.77841829071,0.12407434890940786
7701.997117512831,0.27434412112968964
7734.351158921253,0.3425844247997503
7766.841111052501,0.40093919963067925
7799.4675448313765,0.4730252972443407
7832.231033580981,0.6692138570801088
7865.132153032792,0.6824369334325602
7898.171481336786,0.6783048662525982
7931.349599071595,0.7426206117705932
7964.667089254697,0.7289831346632383
7998.1245373526845,0.6772397560295015
8031.722531291532,0.6217531336770152
8065.461661466938,0.5837423240390573
8099.34252075469,0.5638860627733748
8133.365704521098,0.44048954042909666
8167.531810633442,0.32492359349828737
8201.841439470483,0.3075171474585678
8236.295193933018,0.29410824457495605
8270.893679454464,0.1946472463342265
8305.637504011507,0.13254831474311138
8340.527278134781,0.13133138994818036
8375.563614919594,0.11989324732578396
8410.747130036707,0.08533772255164017
8446.078441743148,0.23279878746700616
8481.558170893084,0.24008746402610137
8517.186940948715,0.319482881052139
8552.965377991251,0.4370906822475388
8588.894110731893,0.5045593672002858
8624.9737705229,0.7046421093937332
8661.204991368662,0.7565662684637076
8697.588409936865,0.7865813723298246
8734.124665569663,0.8166705103888974
8770.814400294907,0.8222625678598429
8807.65825883745,0.6621363595293155
8844.656888630454,0.6360736371063258
8881.81093982678,0.5395991176093416
8919.121065310406,0.4183236370184024
8956.587920707902,0.3783266977451135
8994.212164399949,0.2888913561443282
9031.994457532914,0.15280993676144047
9069.935464030461,0.09509701920328528
9108.035850605223,0.039603277725099154
9146.296286770516,0.0
9184.7174448521,0.0290336228160618
