ra,dec,jd_start,jd_end,obj_name,type
171.8567327,19.3978815,2458490.3942824,2458690.3942824,SN 2019afz,SLSN-II
275.4293375,0.0,2458534.8,2458734.8,SN 2019cqc,SLSN-II
17.3813577,29.3313192,2458412.7,2458612.7,SN 2018jkq,SLSN-II
269.4612059,33.796695,2458847.962,2459047.962,SN 2020bfe,SLSN-II
214.1104402,70.4135603,2458917.873,2459117.873,SN 2020hgr,SLSN-II
253.068821667,23.627975,2459995.8913194,2460195.8913194,SN 2023eip,SLSN-II
336.02075015,0.19882575,2460422.9329051,2460622.9329051,SN 2024hgx,SLSN-II
