ra,dec,jd_start,jd_end,obj_name,type
313.6548336,22.08096273,2458313.8080556,2458513.8080556,SN 2018ffs,SLSN-I
69.73731781,-20.6622255,2458411.7481829,2458611.7481829,SN 2018ibb,SLSN-I
318.2292029,-16.6352985,2458694.686,2458894.686,SN 2019pud,SLSN-I
233.25950536,67.9134729587,2458931.795,2459131.795,SN 2020jhm,SLSN-I
286.956567,62.963764,2459021.8026706,2459221.8026706,SN 2020qlb,SLSN-I
232.0712434,39.9473215,2459086.5,2459286.5,SN 2020tcw,SLSN-I
219.4553081,20.3046156,2458530.5,2458730.5,SN 2019aamp,SLSN-I
24.149167,33.40115,2460424.9518056,2460624.9518056,SN 2024dbb,SLSN-I
